"STATION","NAME","DATE","AWND","PRCP","SNOW","SNWD","TMAX"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2020-09-29","3.58","0.00","0.0","0.0","57"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2020-09-30","8.05","0.00","0.0","0.0","61"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2020-10-01","4.92","0.00","0.0","0.0","68"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2020-10-02","7.83","0.00","0.0","0.0","66"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2020-10-03","2.46","0.00","0.0","0.0","61"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2020-10-04","2.01","0.00","0.0","0.0","59"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2020-10-05","1.12","0.00","0.0","0.0","49"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2020-10-06","1.34","0.06","0.0","0.0","43"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2020-10-07","5.59","0.01","0.0","0.0","50"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2020-10-08","6.93","0.00","0.0","0.0","54"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2020-10-09","5.82","0.00","0.0","0.0","53"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2020-10-10","7.16","0.00","0.0","0.0","51"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2020-10-11","10.51","0.00","0.0","0.0","38"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2020-10-12","8.28","0.00","0.0","0.0","35"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2020-10-13","7.83","0.00","0.0","0.0","32"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2020-10-14","5.37","0.00","0.0","0.0","27"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2020-10-15","3.13","0.01","0.0","0.0","24"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2020-10-16","5.14","0.00","0.0","0.0","23"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2020-10-17","2.46","0.00","0.0","0.0","28"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2020-10-18","1.57","0.00","0.0","0.0","22"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2020-10-19","1.34","0.18","2.3","2.0","22"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2020-10-20","0.22","0.02","0.2","2.0","23"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2020-10-21","2.46","0.00","0.0","2.0","27"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2020-10-22","4.70","0.00","0.0","2.0","27"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2020-10-23","1.57","0.00","0.0","2.0","21"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2020-10-24","0.89","0.00","0.0","2.0","27"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2020-10-25","2.01","0.00","0.0","2.0","38"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2020-10-26","7.61","0.37","4.0","3.9","36"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2020-10-27","2.91","0.01","0.5","5.1","30"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2020-10-28","2.01","0.00","0.0","5.1","28"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2020-10-29","2.91","0.00","0.5","5.1","19"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2020-10-30","2.68","0.00","0.3","5.1","14"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2020-10-31","1.57","0.04","1.0","5.9","11"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2020-11-01","0.89","0.00","0.0","5.9","2"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2020-11-02","2.01","0.00","0.0","5.9","-7"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2020-11-03","0.89","0.00","0.0","5.1","-12"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2020-11-04","0.45","0.00","0.0","5.1","-14"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2020-11-05","2.01","0.14","3.2","7.9","11"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2020-11-06","2.01","0.79","11.8","18.9","34"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2020-11-07","3.36","0.04","2.5","18.1","34"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2020-11-08","7.38","0.18","1.9","16.9","35"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2020-11-09","8.05","0.01","0.4","18.1","29"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2020-11-10","2.68","0.10","1.5","18.1","26"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2020-11-11","2.01","0.00","0.0","16.9","25"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2020-11-12","0.22","0.00","0.0","16.9","14"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2020-11-13","1.12","0.03","1.0","18.1","17"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2020-11-14","1.12","0.01","0.0","16.9","17"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2020-11-15","2.24","0.00","1.0","18.1","12"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2020-11-16","0.22","0.00","0.0","18.1","-4"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2020-11-17","0.45","0.00","0.0","16.9","-8"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2020-11-18","1.57","0.00","0.0","16.1","-7"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2020-11-19","0.45","0.00","0.0","16.1","-10"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2020-11-20","1.57","0.00","0.0","15.0","-9"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2020-11-21","0.89","0.00","0.0","15.0","3"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2020-11-22","0.45","0.05","0.7","15.0","10"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2020-11-23","2.46","0.00","0.0","15.0","7"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2020-11-24","2.24","0.00","0.3","15.0","10"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2020-11-25","3.80","0.00","0.0","15.0","28"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2020-11-26","2.46","0.01","0.1","15.0","27"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2020-11-27","3.36","0.00","0.0","14.2","16"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2020-11-28","1.57","0.00","0.0","14.2","14"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2020-11-29","1.34","0.02","0.3","14.2","15"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2020-11-30","2.24","0.00","0.0","14.2","23"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2020-12-01","4.70","0.00","0.0","14.2","39"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2020-12-02","3.36","0.02","0.5","14.2","37"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2020-12-03","2.91","0.01","0.4","14.2","16"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2020-12-04","0.67","0.00","0.0","14.2","7"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2020-12-05","2.01","0.00","0.1","14.2","-1"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2020-12-06","5.82","0.00","0.0","14.2","9"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2020-12-07","4.92","0.00","0.0","14.2","6"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2020-12-08","0.89","0.00","0.0","13.0","4"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2020-12-09","2.91","0.00","0.0","13.0","9"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2020-12-10","0.89","0.03","0.9","14.2","3"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2020-12-11","2.68","0.00","0.0","14.2","-8"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2020-12-12","5.82","0.00","0.0","14.2","-4"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2020-12-13","11.18","0.00","0.0","14.2","12"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2020-12-14","12.30","0.00","0.1","14.2","15"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2020-12-15","6.26","0.00","0.0","14.2","14"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2020-12-16","10.07","0.00","0.0","14.2","10"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2020-12-17","8.28","0.00","0.0","14.2","-6"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2020-12-18","5.82","0.00","0.0","14.2","-11"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2020-12-19","4.47","0.02","0.0","14.2","-3"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2020-12-20","1.79","0.10","0.8","15.0","0"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2020-12-21","2.68","0.00","0.2","15.0","0"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2020-12-22","4.47","0.00","0.0","15.0","35"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2020-12-23","3.58","0.04","0.6","15.0","29"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2020-12-24","1.34","0.00","0.0","15.0","15"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2020-12-25","0.89","0.00","0.0","15.0","11"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2020-12-26","0.67","0.00","0.0","15.0","7"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2020-12-27","1.57","0.00","0.0","15.0","9"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2020-12-28","3.80","0.00","0.0","15.0","20"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2020-12-29","1.57","0.00","0.0","15.0","19"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2020-12-30","1.12","0.00","0.0","15.0","1"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2020-12-31","0.45","0.00","0.0","15.0","2"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2021-01-01","0.22","0.00","0.0","15.0","-9"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2021-01-02","2.91","0.00","0.0","14.2","2"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2021-01-03","9.17","0.00","0.0","14.2","2"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2021-01-04","3.36","0.00","0.0","14.2","2"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2021-01-05","0.89","0.00","0.0","14.2","-4"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2021-01-06","2.01","0.00","0.0","14.2","-5"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2021-01-07","1.79","0.00","0.0","14.2","3"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2021-01-08","1.79","0.00","0.0","14.2","14"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2021-01-09","2.01","0.00","0.0","14.2","18"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2021-01-10","6.04","0.00","0.0","14.2","19"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2021-01-11","2.24","0.00","0.0","14.2","25"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2021-01-12","1.12","0.00","0.0","14.2","3"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2021-01-13","0.45","0.00","0.0","14.2","-2"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2021-01-14","2.68","0.00","0.0","14.2","8"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2021-01-15","3.58","0.00","0.0","14.2","20"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2021-01-16","1.34","0.00","0.0","14.2","4"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2021-01-17","0.67","0.00","0.0","14.2","11"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2021-01-18","3.58","0.00","0.0","14.2","35"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2021-01-19","5.82","0.00","0.1","14.2","30"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2021-01-20","2.24","0.00","0.0","14.2","13"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2021-01-21","1.12","0.00","0.0","14.2","10"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2021-01-22","2.24","0.00","0.0","14.2","24"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2021-01-23","1.12","0.00","0.0","14.2","15"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2021-01-24","1.34","0.00","0.0","14.2","9"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2021-01-25","2.01","0.00","0.0","14.2","9"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2021-01-26","0.67","0.00","0.0","14.2","-10"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2021-01-27","0.45","0.00","0.0","14.2","-11"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2021-01-28","0.00","0.00","0.0","14.2","-3"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2021-01-29","0.89","0.00","0.0","14.2","2"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2021-01-30","0.22","0.02","0.2","14.2","-3"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2021-01-31","1.12","0.02","0.2","14.2","-2"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2021-02-01","8.05","0.00","0.0","14.2","-8"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2021-02-02","4.03","0.00","0.0","15.0","-8"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2021-02-03","4.70","0.17","1.3","16.1","-4"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2021-02-04","3.58","0.09","1.3","16.9","-3"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2021-02-05","3.58","0.00","0.0","16.9","-6"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2021-02-06","0.67","0.15","2.7","20.1","-3"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2021-02-07","3.36","0.00","0.0","20.1","-3"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2021-02-08","6.71","0.00","0.0","18.9","-5"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2021-02-09","5.82","0.00","0.0","18.9","-14"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2021-02-10","3.36","0.00","0.0","18.9","7"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2021-02-11","1.34","0.00","0.0","18.9","19"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2021-02-12","2.01","0.00","0.0","18.9","13"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2021-02-13","0.45","0.00","0.0","18.9","8"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2021-02-14","0.00","0.00","0.0","18.1","4"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2021-02-15","0.22","0.00","0.0","18.1","5"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2021-02-16","0.22","0.22","4.1","22.0","12"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2021-02-17","2.01","0.00","0.0","22.0","10"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2021-02-18","2.68","0.11","1.4","22.8","4"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2021-02-19","3.80","0.02","0.2","22.8","-3"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2021-02-20","2.91","0.00","0.0","22.0","-5"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2021-02-21","1.12","0.00","0.0","22.0","-14"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2021-02-22","0.67","0.00","0.0","22.0","-12"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2021-02-23","2.46","0.01","0.9","22.0","4"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2021-02-24","2.91","0.00","0.0","20.9","18"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2021-02-25","3.36","0.14","2.9","24.0","11"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2021-02-26","4.03","0.18","2.4","26.0","18"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2021-02-27","5.59","0.09","1.4","26.0","14"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2021-02-28","3.36","0.19","3.3","28.0","1"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2021-03-01","2.46","0.08","0.7","27.2","6"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2021-03-02","2.24","0.00","0.2","26.0","9"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2021-03-03","2.24","0.01","0.1","25.2","2"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2021-03-04","2.01","0.00","0.0","25.2","10"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2021-03-05","2.91","0.00","0.0","25.2","11"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2021-03-06","0.89","0.01","0.2","24.0","10"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2021-03-07","1.34","0.02","0.3","24.0","18"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2021-03-08","4.03","0.00","0.0","22.8","32"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2021-03-09","1.57","0.00","0.0","22.8","29"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2021-03-10","2.68","0.27","3.5","26.0","26"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2021-03-11","8.95","0.00","0.1","26.0","19"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2021-03-12","0.45","0.00","0.0","26.0","-2"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2021-03-13","1.79","0.00","0.0","26.0","8"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2021-03-14","2.46","0.00","0.0","26.0","19"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2021-03-15","2.24","0.00","0.0","26.0","14"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2021-03-16","2.24","0.02","0.2","26.0","12"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2021-03-17","2.68","0.00","0.0","26.0","16"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2021-03-18","3.13","0.01","0.0","25.2","15"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2021-03-19","1.12","0.02","0.4","25.2","14"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2021-03-20","7.61","0.00","0.0","25.2","22"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2021-03-21","4.03","0.00","0.0","24.0","24"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2021-03-22","2.24","0.00","0.0","24.0","28"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2021-03-23","3.36","0.04","0.5","24.0","20"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2021-03-24","1.34","0.16","3.5","28.0","25"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2021-03-25","3.80","0.03","0.2","27.2","32"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2021-03-26","3.80","0.00","0.0","27.2","28"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2021-03-27","5.14","0.00","0.1","27.2","28"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2021-03-28","5.37","0.00","0.0","27.2","21"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2021-03-29","2.91","0.19","3.8","29.9","34"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2021-03-30","2.24","0.00","0.0","28.0","38"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2021-03-31","7.16","0.03","1.3","29.1","32"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2021-04-01","7.83","0.02","2.2","29.9","11"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2021-04-02","2.46","0.09","1.3","31.1","15"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2021-04-03","2.24","0.71","7.0","37.0","31"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2021-04-04","10.74","0.49","6.2","40.2","35"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2021-04-05","10.74","0.00","0.0","39.0","14"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2021-04-06","1.79","0.00","0.0","39.0","16"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2021-04-07","2.46","0.00","0.0","38.2","20"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2021-04-08","10.51","0.00","0.0","38.2","14"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2021-04-09","4.47","0.00","0.0","38.2","3"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2021-04-10","4.92","0.00","0.0","38.2","18"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2021-04-11","5.82","0.00","0.0","37.0","33"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2021-04-12","3.13","0.00","0.0","33.1","50"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2021-04-13","1.79","0.00","0.0","31.1","49"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2021-04-14","3.80","0.00","0.0","29.1","50"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2021-04-15","2.91","0.00","0.0","25.2","50"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2021-04-16","2.24","0.00","0.0","22.0","48"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2021-04-17","2.91","0.00","0.0","20.1","55"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2021-04-18","3.36","0.00","0.0","16.1","64"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2021-04-19","3.36","0.00","0.0","13.0","59"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2021-04-20","6.71","0.00","0.0","11.0","45"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2021-04-21","3.36","0.00","0.0","9.1","49"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2021-04-22","8.50","0.00","0.0","5.9","55"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2021-04-23","6.71","0.00","0.0","5.1","59"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2021-04-24","3.13","0.00","0.0","3.9","63"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2021-04-25","1.34","0.00","0.0","3.1","65"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2021-04-26","8.05","0.00","0.0","2.0","60"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2021-04-27","6.93","0.00","0.0","0.0","50"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2021-04-28","3.80","0.00","0.0","0.0","53"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2021-04-29","4.03","0.04","0.0","0.0","50"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2021-04-30","9.62","0.00","0.0","0.0","39"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2021-05-01","2.01","0.00","0.0","0.0","47"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2021-05-02","6.26","0.00","0.0","0.0","59"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2021-05-03","10.29","0.00","0.0","0.0","61"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2021-05-04","5.82","0.12","0.0","0.0","63"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2021-05-05","4.92","0.00","0.0","0.0","57"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2021-05-06","10.29","0.00","0.0","0.0","61"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2021-05-07","5.82","0.00","0.0","0.0","59"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2021-05-08","4.92","0.00","0.0","0.0","65"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2021-05-09","4.03","0.00","0.0","0.0","63"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2021-05-10","4.70","0.00","0.0","0.0","65"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2021-05-11","6.26","0.01","0.0","0.0","68"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2021-05-12","4.25","0.00","0.0","0.0","63"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2021-05-13","4.92","0.00","0.0","0.0","67"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2021-05-14","3.80","0.00","0.0","0.0","67"
